"","ccode1","country_name","year","init","init_autoc","init_democ","democracynosuff","suffrage","autocracy","polity","wcivillibs","nuclear"
"5719",452,"Ghana",2001,0,0,0,0,1,0,6,0.869,0
"5720",452,"Ghana",2002,0,0,0,0,1,0,6,0.869,0
"5721",452,"Ghana",2003,0,0,0,0,1,0,6,0.869,0
"5722",452,"Ghana",2004,0,0,0,0,1,0,8,0.869,0
"5723",452,"Ghana",2005,1,1,0,0,1,0,8,0.869,0
"5724",452,"Ghana",2006,0,0,0,0,1,0,8,0.869,0
"5725",452,"Ghana",2007,0,0,0,0,1,0,8,0.869,0
"5726",461,"Togo",1960,0,0,0,0,0,1,-6,0.4,0
"5727",461,"Togo",1961,0,0,0,0,0,1,-6,0.546,0
"5728",461,"Togo",1962,0,0,0,0,0,1,-6,0.546,0
"5729",461,"Togo",1963,0,0,0,0,0,1,-6,0.55,0
"5730",461,"Togo",1964,0,0,0,0,0,1,-6,0.55,0
"5731",461,"Togo",1965,0,0,0,0,0,1,-6,0.55,0
"5732",461,"Togo",1966,0,0,0,0,0,1,-6,0.55,0
"5733",461,"Togo",1967,0,0,0,0,0,1,-7,0.564,0
"5734",461,"Togo",1968,0,0,0,0,0,1,-7,0.564,0
"5735",461,"Togo",1969,0,0,0,0,0,1,-7,0.564,0
"5736",461,"Togo",1970,0,0,0,0,0,1,-7,0.564,0
"5737",461,"Togo",1971,0,0,0,0,0,1,-7,0.564,0
"5738",461,"Togo",1972,0,0,0,0,0,1,-7,0.564,0
"5739",461,"Togo",1973,0,0,0,0,0,1,-7,0.564,0
"5740",461,"Togo",1974,0,0,0,0,0,1,-7,0.564,0
"5741",461,"Togo",1975,0,0,0,0,0,1,-7,0.564,0
"5742",461,"Togo",1976,0,0,0,0,0,1,-7,0.564,0
"5743",461,"Togo",1977,0,0,0,0,0,1,-7,0.564,0
"5744",461,"Togo",1978,0,0,0,0,0,1,-7,0.564,0
"5745",461,"Togo",1979,0,0,0,0,0,1,-7,0.564,0
"5746",461,"Togo",1980,0,0,0,0,0,1,-7,0.564,0
"5747",461,"Togo",1981,0,0,0,0,0,1,-7,0.625,0
"5748",461,"Togo",1982,0,0,0,0,0,1,-7,0.625,0
"5749",461,"Togo",1983,0,0,0,0,0,1,-7,0.625,0
"5750",461,"Togo",1984,0,0,0,0,0,1,-7,0.625,0
"5751",461,"Togo",1985,0,0,0,0,0,1,-7,0.625,0
"5752",461,"Togo",1986,0,0,0,0,0,1,-7,0.665,0
"5753",461,"Togo",1987,0,0,0,0,0,1,-7,0.665,0
"5754",461,"Togo",1988,0,0,0,0,0,1,-7,0.665,0
"5755",461,"Togo",1989,0,0,0,0,0,1,-7,0.665,0
"5756",461,"Togo",1990,0,0,0,0,0,1,-7,0.665,0
"5757",461,"Togo",1993,0,0,0,0,0,1,-2,0.781,0
"5758",461,"Togo",1994,1,1,0,0,0,1,-2,0.781,0
"5759",461,"Togo",1995,0,0,0,0,0,1,-2,0.781,0
"5760",461,"Togo",1996,0,0,0,0,0,1,-2,0.781,0
"5761",461,"Togo",1997,0,0,0,0,0,1,-2,0.781,0
"5762",461,"Togo",1998,0,0,0,0,0,1,-2,0.781,0
"5763",461,"Togo",1999,0,0,0,0,0,1,-2,0.781,0
"5764",461,"Togo",2000,0,0,0,0,0,1,-2,0.803,0
"5765",461,"Togo",2001,0,0,0,0,0,1,-2,0.803,0
"5766",461,"Togo",2002,0,0,0,0,0,1,-2,0.803,0
"5767",461,"Togo",2003,0,0,0,0,0,1,-2,0.803,0
"5768",461,"Togo",2004,0,0,0,0,0,1,-2,0.803,0
"5769",461,"Togo",2005,0,0,0,0,0,1,-4,0.753,0
"5770",461,"Togo",2006,0,0,0,0,0,1,-4,0.821,0
"5771",461,"Togo",2007,0,0,0,0,0,1,-4,0.808,0
"5772",471,"",1960,0,0,0,0,0,1,-6,NA,0
"5773",471,"Cameroon",1961,0,0,0,0,0,1,-6,0.444,0
"5774",471,"Cameroon",1962,0,0,0,0,0,1,-6,0.469,0
"5775",471,"Cameroon",1963,0,0,0,0,0,1,-6,0.488,0
"5776",471,"Cameroon",1964,0,0,0,0,0,1,-6,0.513,0
"5777",471,"Cameroon",1965,0,0,0,0,0,1,-6,0.477,0
"5778",471,"Cameroon",1966,0,0,0,0,0,1,-7,0.451,0
"5779",471,"Cameroon",1967,0,0,0,0,0,1,-7,0.503,0
"5780",471,"Cameroon",1968,0,0,0,0,0,1,-7,0.508,0
"5781",471,"Cameroon",1969,0,0,0,0,0,1,-7,0.453,0
"5782",471,"Cameroon",1970,0,0,0,0,0,1,-7,0.446,0
"5783",471,"Cameroon",1971,0,0,0,0,0,1,-7,0.471,0
"5784",471,"Cameroon",1972,0,0,0,0,0,1,-8,0.485,0
"5785",471,"Cameroon",1973,0,0,0,0,0,1,-8,0.528,0
"5786",471,"Cameroon",1974,0,0,0,0,0,1,-8,0.52,0
"5787",471,"Cameroon",1975,0,0,0,0,0,1,-8,0.508,0
"5788",471,"Cameroon",1976,1,1,0,0,0,1,-8,0.532,0
"5789",471,"Cameroon",1977,0,0,0,0,0,1,-8,0.487,0
"5790",471,"Cameroon",1978,0,0,0,0,0,1,-8,0.517,0
"5791",471,"Cameroon",1979,0,0,0,0,0,1,-8,0.517,0
"5792",471,"Cameroon",1980,0,0,0,0,0,1,-8,0.543,0
"5793",471,"Cameroon",1981,0,0,0,0,0,1,-8,0.547,0
"5794",471,"Cameroon",1982,0,0,0,0,0,1,-7,0.647,0
"5795",471,"Cameroon",1983,0,0,0,0,0,1,-8,0.686,0
"5796",471,"Cameroon",1984,0,0,0,0,0,1,-8,0.679,0
"5797",471,"Cameroon",1985,0,0,0,0,0,1,-8,0.679,0
"5798",471,"Cameroon",1986,0,0,0,0,0,1,-8,0.707,0
"5799",471,"Cameroon",1987,1,1,0,0,0,1,-8,0.685,0
"5800",471,"Cameroon",1988,0,0,0,0,0,1,-8,0.684,0
"5801",471,"Cameroon",1989,0,0,0,0,0,1,-8,0.654,0
"5802",471,"Cameroon",1990,0,0,0,0,0,1,-8,0.656,0
"5803",471,"Cameroon",1991,0,0,0,0,0,1,-8,0.693,0
"5804",471,"Cameroon",1992,0,0,0,0,0,1,-4,0.66,0
"5805",471,"Cameroon",1993,0,0,0,0,0,1,-4,0.752,0
"5806",471,"Cameroon",1994,1,1,0,0,0,1,-4,0.741,0
"5807",471,"Cameroon",1995,1,1,0,0,0,1,-4,0.699,0
"5808",471,"Cameroon",1996,1,1,0,0,0,1,-4,0.771,0
"5809",471,"Cameroon",1997,0,0,0,0,0,1,-4,0.675,0
"5810",471,"Cameroon",1998,1,0,0,0,0,1,-4,0.711,0
"5811",471,"Cameroon",1999,0,0,0,0,0,1,-4,0.689,0
"5812",471,"Cameroon",2000,0,0,0,0,0,1,-4,0.735,0
"5813",471,"Cameroon",2001,0,0,0,0,0,1,-4,0.738,0
"5814",471,"Cameroon",2002,0,0,0,0,0,1,-4,0.726,0
"5815",471,"Cameroon",2003,0,0,0,0,0,1,-4,0.729,0
"5816",471,"Cameroon",2004,0,0,0,0,0,1,-4,0.693,0
"5817",471,"Cameroon",2005,1,1,0,0,0,1,-4,0.675,0
"5818",471,"Cameroon",2006,0,0,0,0,0,1,-4,0.671,0
"5819",471,"Cameroon",2007,0,0,0,0,0,1,-4,0.671,0
"5820",475,"Nigeria",1960,0,0,0,0,1,0,8,0.464,0
"5821",475,"Nigeria",1961,0,0,0,0,1,0,8,0.505,0
"5822",475,"Nigeria",1962,0,0,0,0,1,0,8,0.505,0
"5823",475,"Nigeria",1963,0,0,0,0,1,0,8,0.505,0
"5824",475,"Nigeria",1964,0,0,0,0,1,0,7,0.505,0
"5825",475,"Nigeria",1965,0,0,0,0,1,0,7,0.505,0
"5826",475,"Nigeria",1966,0,0,0,0,0,1,-7,0.505,0
"5827",475,"Nigeria",1967,0,0,0,0,0,1,-7,0.456,0
"5828",475,"Nigeria",1968,0,0,0,0,0,1,-7,0.456,0
"5829",475,"Nigeria",1969,0,0,0,0,0,1,-7,0.456,0
"5830",475,"Nigeria",1970,0,0,0,0,0,1,-7,0.482,0
"5831",475,"Nigeria",1971,0,0,0,0,0,1,-7,0.482,0
"5832",475,"Nigeria",1972,0,0,0,0,0,1,-7,0.525,0
"5833",475,"Nigeria",1973,0,0,0,0,0,1,-7,0.525,0
"5834",475,"Nigeria",1974,0,0,0,0,0,1,-7,0.525,0
"5835",475,"Nigeria",1975,0,0,0,0,0,1,-7,0.525,0
"5836",475,"Nigeria",1976,0,0,0,0,0,1,-7,0.525,0
"5837",475,"Nigeria",1977,0,0,0,0,0,1,-7,0.525,0
"5838",475,"Nigeria",1979,0,0,0,0,1,0,7,0.568,0
"5839",475,"Nigeria",1980,0,0,0,0,1,0,7,0.568,0
"5840",475,"Nigeria",1981,1,1,0,0,1,0,7,0.568,0
"5841",475,"Nigeria",1982,0,0,0,0,1,0,7,0.568,0
"5842",475,"Nigeria",1983,0,0,0,0,1,0,7,0.568,0
"5843",475,"Nigeria",1984,0,0,0,0,0,1,-7,0.574,0
"5844",475,"Nigeria",1985,0,0,0,0,0,1,-7,0.591,0
"5845",475,"Nigeria",1986,0,0,0,0,0,1,-7,0.591,0
"5846",475,"Nigeria",1987,0,0,0,0,0,1,-7,0.591,0
"5847",475,"Nigeria",1988,0,0,0,0,0,1,-7,0.591,0
"5848",475,"Nigeria",1989,0,0,0,0,0,1,-5,0.591,0
"5849",475,"Nigeria",1990,0,0,0,0,0,1,-5,0.591,0
"5850",475,"Nigeria",1991,0,0,0,0,0,1,-5,0.571,0
"5851",475,"Nigeria",1992,0,0,0,0,0,1,-5,0.571,0
"5852",475,"Nigeria",1993,1,1,0,0,0,1,-7,0.571,0
"5853",475,"Nigeria",1994,0,0,0,0,0,1,-7,0.571,0
"5854",475,"Nigeria",1995,1,1,0,0,0,1,-6,0.593,0
"5855",475,"Nigeria",1996,0,0,0,0,0,1,-6,0.593,0
"5856",475,"Nigeria",1997,1,0,0,0,0,1,-6,0.593,0
"5857",475,"Nigeria",1999,1,1,0,0,1,1,4,0.633,0
"5858",475,"Nigeria",2000,0,0,0,0,1,1,4,0.633,0
"5859",475,"Nigeria",2001,0,0,0,0,1,1,4,0.633,0
"5860",475,"Nigeria",2002,0,0,0,0,1,1,4,0.633,0
"5861",475,"Nigeria",2003,0,0,0,0,1,1,4,0.633,0
"5862",475,"Nigeria",2004,0,0,0,0,1,1,4,0.633,0
"5863",475,"Nigeria",2005,0,0,0,0,1,1,4,0.633,0
"5864",475,"Nigeria",2006,0,0,0,0,1,1,4,0.633,0
"5865",475,"Nigeria",2007,0,0,0,0,1,1,4,0.633,0
"5866",481,"Gabon",1960,0,0,0,0,0,1,-7,0.49,0
"5867",481,"Gabon",1961,0,0,0,0,0,1,-7,0.49,0
"5868",481,"Gabon",1962,0,0,0,0,0,1,-7,0.49,0
"5869",481,"Gabon",1963,0,0,0,0,0,1,-7,0.49,0
"5870",481,"Gabon",1964,0,0,0,0,0,1,-7,0.49,0
"5871",481,"Gabon",1965,0,0,0,0,0,1,-7,0.49,0
"5872",481,"Gabon",1966,0,0,0,0,0,1,-7,0.49,0
"5873",481,"Gabon",1967,0,0,0,0,0,1,-7,0.486,0
"5874",481,"Gabon",1968,0,0,0,0,0,1,-9,0.486,0
"5875",481,"Gabon",1969,0,0,0,0,0,1,-9,0.486,0
"5876",481,"Gabon",1970,0,0,0,0,0,1,-9,0.486,0
"5877",481,"Gabon",1971,0,0,0,0,0,1,-9,0.486,0
"5878",481,"Gabon",1972,0,0,0,0,0,1,-9,0.486,0
"5879",481,"Gabon",1973,0,0,0,0,0,1,-9,0.486,0
"5880",481,"Gabon",1974,0,0,0,0,0,1,-9,0.486,0
"5881",481,"Gabon",1975,0,0,0,0,0,1,-9,0.486,0
"5882",481,"Gabon",1976,0,0,0,0,0,1,-9,0.486,0
"5883",481,"Gabon",1977,0,0,0,0,0,1,-9,0.486,0
"5884",481,"Gabon",1978,0,0,0,0,0,1,-9,0.486,0
"5885",481,"Gabon",1979,0,0,0,0,0,1,-9,0.486,0
"5886",481,"Gabon",1980,0,0,0,0,0,1,-9,0.486,0
"5887",481,"Gabon",1981,0,0,0,0,0,1,-9,0.486,0
"5888",481,"Gabon",1982,0,0,0,0,0,1,-9,0.486,0
"5889",481,"Gabon",1983,0,0,0,0,0,1,-9,0.486,0
"5890",481,"Gabon",1984,0,0,0,0,0,1,-9,0.486,0
"5891",481,"Gabon",1985,0,0,0,0,0,1,-9,0.486,0
"5892",481,"Gabon",1986,0,0,0,0,0,1,-9,0.486,0
"5893",481,"Gabon",1987,0,0,0,0,0,1,-9,0.486,0
"5894",481,"Gabon",1988,0,0,0,0,0,1,-9,0.486,0
"5895",481,"Gabon",1989,0,0,0,0,0,1,-9,0.486,0
"5896",481,"Gabon",1991,0,0,0,0,0,1,-4,0.722,0
"5897",481,"Gabon",1992,0,0,0,0,0,1,-4,0.722,0
"5898",481,"Gabon",1993,0,0,0,0,0,1,-4,0.722,0
"5899",481,"Gabon",1994,0,0,0,0,0,1,-4,0.722,0
"5900",481,"Gabon",1995,0,0,0,0,0,1,-4,0.722,0
"5901",481,"Gabon",1996,0,0,0,0,0,1,-4,0.722,0
"5902",481,"Gabon",1997,0,0,0,0,0,1,-4,0.722,0
"5903",481,"Gabon",1998,0,0,0,0,0,1,-4,0.722,0
"5904",481,"Gabon",1999,0,0,0,0,0,1,-4,0.722,0
"5905",481,"Gabon",2000,0,0,0,0,0,1,-4,0.722,0
"5906",481,"Gabon",2001,0,0,0,0,0,1,-4,0.722,0
"5907",481,"Gabon",2002,0,0,0,0,0,1,-4,0.722,0
"5908",481,"Gabon",2003,0,0,0,0,0,1,-4,0.722,0
"5909",481,"Gabon",2004,0,0,0,0,0,1,-4,0.722,0
"5910",481,"Gabon",2005,0,0,0,0,0,1,-4,0.722,0
"5911",481,"Gabon",2006,0,0,0,0,0,1,-4,0.722,0
"5912",481,"Gabon",2007,0,0,0,0,0,1,-4,0.722,0
"5913",482,"Central African Republic",1960,0,0,0,0,0,1,-7,0.281,0
"5914",482,"Central African Republic",1961,0,0,0,0,0,1,-7,0.294,0
"5915",482,"Central African Republic",1962,0,0,0,0,0,1,-7,0.293,0
"5916",482,"Central African Republic",1963,0,0,0,0,0,1,-7,0.293,0
"5917",482,"Central African Republic",1964,0,0,0,0,0,1,-7,0.293,0
"5918",482,"Central African Republic",1965,0,0,0,0,0,1,-7,0.341,0
"5919",482,"Central African Republic",1966,0,0,0,0,0,1,-7,0.341,0
"5920",482,"Central African Republic",1967,0,0,0,0,0,1,-7,0.341,0
"5921",482,"Central African Republic",1968,0,0,0,0,0,1,-7,0.341,0
"5922",482,"Central African Republic",1969,1,1,0,0,0,1,-7,0.341,0
"5923",482,"Central African Republic",1970,0,0,0,0,0,1,-7,0.341,0
"5924",482,"Central African Republic",1971,0,0,0,0,0,1,-7,0.341,0
"5925",482,"Central African Republic",1972,0,0,0,0,0,1,-7,0.341,0
"5926",482,"Central African Republic",1973,0,0,0,0,0,1,-7,0.406,0
"5927",482,"Central African Republic",1974,0,0,0,0,0,1,-7,0.406,0
"5928",482,"Central African Republic",1975,0,0,0,0,0,1,-7,0.406,0
"5929",482,"Central African Republic",1976,0,0,0,0,0,1,-7,0.406,0
"5930",482,"Central African Republic",1977,0,0,0,0,0,1,-7,0.406,0
"5931",482,"Central African Republic",1978,0,0,0,0,0,1,-7,0.406,0
"5932",482,"Central African Republic",1979,0,0,0,0,0,1,-7,0.406,0
"5933",482,"Central African Republic",1980,0,0,0,0,0,1,-7,0.41,0
"5934",482,"Central African Republic",1981,0,0,0,0,0,1,-7,0.41,0
"5935",482,"Central African Republic",1982,0,0,0,0,0,1,-7,0.41,0
"5936",482,"Central African Republic",1983,0,0,0,0,0,1,-7,0.41,0
"5937",482,"Central African Republic",1984,0,0,0,0,0,1,-7,0.41,0
"5938",482,"Central African Republic",1985,0,0,0,0,0,1,-7,0.41,0
"5939",482,"Central African Republic",1986,0,0,0,0,0,1,-7,0.41,0
"5940",482,"Central African Republic",1987,0,0,0,0,0,1,-7,0.41,0
"5941",482,"Central African Republic",1988,0,0,0,0,0,1,-7,0.41,0
"5942",482,"Central African Republic",1989,0,0,0,0,0,1,-7,0.41,0
"5943",482,"Central African Republic",1990,0,0,0,0,0,1,-7,0.41,0
"5944",482,"Central African Republic",1991,0,0,0,0,0,1,-6,0.41,0
"5945",482,"Central African Republic",1992,0,0,0,0,0,1,-6,0.41,0
"5946",482,"Central African Republic",1993,0,0,0,0,1,1,5,0.407,0
"5947",482,"Central African Republic",1994,0,0,0,0,1,1,5,0.443,0
"5948",482,"Central African Republic",1995,0,0,0,0,1,1,5,0.443,0
"5949",482,"Central African Republic",1996,0,0,0,0,1,1,5,0.443,0
"5950",482,"Central African Republic",1997,0,0,0,0,1,1,5,0.443,0
"5951",482,"Central African Republic",1998,0,0,0,0,1,1,5,0.443,0
"5952",482,"Central African Republic",1999,0,0,0,0,1,1,5,0.443,0
"5953",482,"Central African Republic",2000,0,0,0,0,1,1,5,0.465,0
"5954",482,"Central African Republic",2001,2,2,0,0,1,1,5,0.465,0
"5955",482,"Central African Republic",2002,0,0,0,0,1,1,5,0.465,0
"5956",482,"Central African Republic",2003,0,0,0,0,0,1,-1,0.41,0
"5957",482,"Central African Republic",2004,0,0,0,0,0,1,-1,0.41,0
"5958",482,"Central African Republic",2005,0,0,0,0,0,1,-1,0.41,0
"5959",482,"Central African Republic",2006,0,0,0,0,0,1,-1,0.41,0
"5960",482,"Central African Republic",2007,0,0,0,0,0,1,-1,0.41,0
"5961",483,"Chad",1960,0,0,0,0,0,1,-9,0.505,0
"5962",483,"Chad",1961,0,0,0,0,0,1,-9,0.505,0
"5963",483,"Chad",1962,0,0,0,0,0,1,-9,0.505,0
"5964",483,"Chad",1963,0,0,0,0,0,1,-9,0.505,0
"5965",483,"Chad",1964,0,0,0,0,0,1,-9,0.505,0
"5966",483,"Chad",1965,0,0,0,0,0,1,-9,0.505,0
"5967",483,"Chad",1966,1,0,1,0,0,1,-9,0.505,0
"5968",483,"Chad",1967,0,0,0,0,0,1,-9,0.505,0
"5969",483,"Chad",1968,0,0,0,0,0,1,-9,0.505,0
"5970",483,"Chad",1969,0,0,0,0,0,1,-9,0.505,0
"5971",483,"Chad",1970,0,0,0,0,0,1,-9,0.505,0
"5972",483,"Chad",1971,0,0,0,0,0,1,-9,0.505,0
"5973",483,"Chad",1972,0,0,0,0,0,1,-9,0.505,0
"5974",483,"Chad",1973,0,0,0,0,0,1,-9,0.505,0
"5975",483,"Chad",1974,0,0,0,0,0,1,-9,0.505,0
"5976",483,"Chad",1975,0,0,0,0,0,1,-7,0.505,0
"5977",483,"Chad",1976,0,0,0,0,0,1,-7,0.49,0
"5978",483,"Chad",1977,0,0,0,0,0,1,-7,0.49,0
"5979",483,"Chad",1985,0,0,0,0,0,1,-7,0.464,0
"5980",483,"Chad",1986,0,0,0,0,0,1,-7,0.464,0
"5981",483,"Chad",1987,0,0,0,0,0,1,-7,0.464,0
"5982",483,"Chad",1988,0,0,0,0,0,1,-7,0.464,0
"5983",483,"Chad",1989,0,0,0,0,0,1,-7,0.464,0
"5984",483,"Chad",1990,0,0,0,0,0,1,-7,0.409,0
"5985",483,"Chad",1992,0,0,0,0,0,1,-4,0.525,0
"5986",483,"Chad",1993,1,0,1,0,0,1,-4,0.525,0
"5987",483,"Chad",1994,0,0,0,0,0,1,-4,0.525,0
"5988",483,"Chad",1995,0,0,0,0,0,1,-4,0.525,0
"5989",483,"Chad",1996,0,0,0,0,0,1,-2,0.525,0
"5990",483,"Chad",1997,0,0,0,0,0,1,-2,0.525,0
"5991",483,"Chad",1998,0,0,0,0,0,1,-2,0.525,0
"5992",483,"Chad",1999,0,0,0,0,0,1,-2,0.525,0
"5993",483,"Chad",2000,0,0,0,0,0,1,-2,0.525,0
"5994",483,"Chad",2001,0,0,0,0,0,1,-2,0.525,0
"5995",483,"Chad",2002,0,0,0,0,0,1,-2,0.525,0
"5996",483,"Chad",2003,0,0,0,0,0,1,-2,0.525,0
"5997",483,"Chad",2004,1,1,0,0,0,1,-2,0.525,0
"5998",483,"Chad",2005,1,1,0,0,0,1,-2,0.525,0
"5999",483,"Chad",2006,1,1,0,0,0,1,-2,0.483,0
"6000",483,"Chad",2007,0,0,0,0,0,1,-2,0.484,0
"6001",484,"",1960,0,0,0,0,0,1,4,NA,0
"6002",484,"",1961,0,0,0,0,0,1,4,NA,0
"6003",484,"",1962,0,0,0,0,0,1,4,NA,0
"6004",484,"",1963,0,0,0,0,0,1,-7,NA,0
"6005",484,"",1964,0,0,0,0,0,1,-7,NA,0
"6006",484,"",1965,0,0,0,0,0,1,-7,NA,0
"6007",484,"",1966,0,0,0,0,0,1,-7,NA,0
"6008",484,"",1967,0,0,0,0,0,1,-7,NA,0
"6009",484,"",1968,0,0,0,0,0,1,-7,NA,0
"6010",484,"",1969,1,1,0,0,0,1,-7,NA,0
"6011",484,"",1970,0,0,0,0,0,1,-7,NA,0
"6012",484,"",1971,0,0,0,0,0,1,-7,NA,0
"6013",484,"",1972,0,0,0,0,0,1,-7,NA,0
"6014",484,"",1973,0,0,0,0,0,1,-7,NA,0
"6015",484,"",1974,0,0,0,0,0,1,-7,NA,0
"6016",484,"",1975,0,0,0,0,0,1,-7,NA,0
"6017",484,"",1976,0,0,0,0,0,1,-7,NA,0
"6018",484,"",1977,0,0,0,0,0,1,-7,NA,0
"6019",484,"",1978,0,0,0,0,0,1,-7,NA,0
"6020",484,"",1979,0,0,0,0,0,1,-8,NA,0
"6021",484,"",1980,0,0,0,0,0,1,-8,NA,0
"6022",484,"",1981,0,0,0,0,0,1,-8,NA,0
"6023",484,"",1982,0,0,0,0,0,1,-8,NA,0
"6024",484,"",1983,0,0,0,0,0,1,-8,NA,0
"6025",484,"",1984,0,0,0,0,0,1,-8,NA,0
"6026",484,"",1985,0,0,0,0,0,1,-8,NA,0
"6027",484,"",1986,0,0,0,0,0,1,-8,NA,0
"6028",484,"",1987,0,0,0,0,0,1,-8,NA,0
"6029",484,"",1988,0,0,0,0,0,1,-8,NA,0
"6030",484,"",1989,0,0,0,0,0,1,-8,NA,0
"6031",484,"",1990,0,0,0,0,0,1,-8,NA,0
"6032",484,"",1992,0,0,0,0,1,1,5,NA,0
"6033",484,"",1993,0,0,0,0,1,1,5,NA,0
"6034",484,"",1994,0,0,0,0,1,1,5,NA,0
"6035",484,"",1995,0,0,0,0,1,1,5,NA,0
"6036",484,"",1996,0,0,0,0,1,1,5,NA,0
"6037",484,"",1997,0,0,0,0,0,1,-6,NA,0
"6038",484,"",1998,0,0,0,0,0,1,-6,NA,0
"6039",484,"",1999,0,0,0,0,0,1,-6,NA,0
"6040",484,"",2000,0,0,0,0,0,1,-6,NA,0
"6041",484,"",2001,0,0,0,0,0,1,-5,NA,0
"6042",484,"",2002,0,0,0,0,0,1,-4,NA,0
"6043",484,"",2003,0,0,0,0,0,1,-4,NA,0
"6044",484,"",2004,0,0,0,0,0,1,-4,NA,0
"6045",484,"",2005,0,0,0,0,0,1,-4,NA,0
"6046",484,"",2006,0,0,0,0,0,1,-4,NA,0
"6047",484,"",2007,0,0,0,0,0,1,-4,NA,0
"6048",490,"",1965,2,1,1,0,0,1,-9,NA,0
"6049",490,"",1966,1,0,0,0,0,1,-9,NA,0
"6050",490,"",1967,0,0,0,0,0,1,-9,NA,0
"6051",490,"",1968,0,0,0,0,0,1,-9,NA,0
"6052",490,"",1969,1,1,0,0,0,1,-9,NA,0
"6053",490,"",1970,0,0,0,0,0,1,-9,NA,0
"6054",490,"",1971,1,1,0,0,0,1,-9,NA,0
"6055",490,"",1972,0,0,0,0,0,1,-9,NA,0
"6056",490,"",1973,0,0,0,0,0,1,-9,NA,0
"6057",490,"",1974,0,0,0,0,0,1,-9,NA,0
"6058",490,"",1975,0,0,0,0,0,1,-9,NA,0
"6059",490,"",1976,0,0,0,0,0,1,-9,NA,0
"6060",490,"",1977,1,1,0,0,0,1,-9,NA,0
"6061",490,"",1978,0,0,0,0,0,1,-9,NA,0
"6062",490,"",1979,0,0,0,0,0,1,-9,NA,0
"6063",490,"",1980,2,2,0,0,0,1,-9,NA,0
"6064",490,"",1981,0,0,0,0,0,1,-9,NA,0
"6065",490,"",1982,1,1,0,0,0,1,-9,NA,0
"6066",490,"",1983,0,0,0,0,0,1,-9,NA,0
"6067",490,"",1984,0,0,0,0,0,1,-9,NA,0
"6068",490,"",1985,0,0,0,0,0,1,-9,NA,0
"6069",490,"",1986,0,0,0,0,0,1,-9,NA,0
"6070",490,"",1987,2,2,0,0,0,1,-9,NA,0
"6071",490,"",1988,0,0,0,0,0,1,-9,NA,0
"6072",490,"",1989,0,0,0,0,0,1,-9,NA,0
"6073",490,"",1990,1,1,0,0,0,1,-8,NA,0
"6074",490,"",1991,0,0,0,0,0,1,-8,NA,0
"6075",490,"",2006,1,1,0,0,1,1,5,NA,0
"6076",490,"",2007,2,1,1,0,1,1,5,NA,0
"6077",500,"Uganda",1962,0,0,0,0,1,0,7,0.461,0
"6078",500,"Uganda",1963,0,0,0,0,1,0,7,0.551,0
"6079",500,"Uganda",1964,0,0,0,0,1,0,7,0.511,0
"6080",500,"Uganda",1965,0,0,0,0,1,0,7,0.511,0
"6081",500,"Uganda",1967,0,0,0,0,0,1,-6,0.521,0
"6082",500,"Uganda",1968,0,0,0,0,0,1,-6,0.521,0
"6083",500,"Uganda",1969,0,0,0,0,0,1,-7,0.521,0
"6084",500,"Uganda",1970,0,0,0,0,0,1,-7,0.521,0
"6085",500,"Uganda",1971,2,2,0,0,0,1,-7,0.506,0
"6086",500,"Uganda",1972,1,1,0,0,0,1,-7,0.402,0
"6087",500,"Uganda",1973,2,2,0,0,0,1,-7,0.402,0
"6088",500,"Uganda",1974,4,3,1,0,0,1,-7,0.402,0
"6089",500,"Uganda",1975,0,0,0,0,0,1,-7,0.402,0
"6090",500,"Uganda",1976,1,1,0,0,0,1,-7,0.402,0
"6091",500,"Uganda",1977,1,1,0,0,0,1,-7,0.402,0
"6092",500,"Uganda",1978,1,1,0,0,0,1,-7,0.402,0
"6093",500,"Uganda",1980,0,0,0,0,1,1,3,0.491,0
"6094",500,"Uganda",1981,0,0,0,0,1,1,3,0.491,0
"6095",500,"Uganda",1982,0,0,0,0,1,1,3,0.491,0
"6096",500,"Uganda",1983,0,0,0,0,1,1,3,0.491,0
"6097",500,"Uganda",1984,0,0,0,0,1,1,3,0.491,0
"6098",500,"Uganda",1986,0,0,0,0,0,1,-7,0.476,0
"6099",500,"Uganda",1987,1,1,0,0,0,1,-7,0.606,0
"6100",500,"Uganda",1988,0,0,0,0,0,1,-7,0.606,0
"6101",500,"Uganda",1989,1,1,0,0,0,1,-7,0.606,0
"6102",500,"Uganda",1990,0,0,0,0,0,1,-7,0.606,0
"6103",500,"Uganda",1991,1,1,0,0,0,1,-7,0.628,0
"6104",500,"Uganda",1992,0,0,0,0,0,1,-7,0.628,0
"6105",500,"Uganda",1993,0,0,0,0,0,1,-4,0.665,0
"6106",500,"Uganda",1994,1,1,0,0,0,1,-4,0.625,0
"6107",500,"Uganda",1995,0,0,0,0,0,1,-4,0.765,0
"6108",500,"Uganda",1996,0,0,0,0,0,1,-4,0.778,0
"6109",500,"Uganda",1997,0,0,0,0,0,1,-4,0.778,0
"6110",500,"Uganda",1998,1,1,0,0,0,1,-4,0.778,0
"6111",500,"Uganda",1999,1,1,0,0,0,1,-4,0.778,0
"6112",500,"Uganda",2000,1,1,0,0,0,1,-4,0.778,0
"6113",500,"Uganda",2001,2,2,0,0,0,1,-4,0.778,0
"6114",500,"Uganda",2002,1,0,1,0,0,1,-4,0.778,0
